Latitude,Longitude,Zone,Land-Use
45.5125604,9.1661249,zone9,grass
45.5125335,9.1661271,zone9,grass
45.5125133,9.1661519,zone9,grass
45.5124807,9.1661844,zone9,grass
45.5124481,9.1662114,zone9,grass
45.5118959,9.16296,zone9,grass
45.5118871,9.1633724,zone9,grass
45.5119047,9.1638584,zone9,grass
45.5119608,9.1643901,zone9,grass
45.5120696,9.1652044,zone9,grass
45.5121749,9.1659449,zone9,grass
45.5122205,9.16608,zone9,grass
45.5122837,9.1661256,zone9,grass
45.5123205,9.1661361,zone9,grass
45.5123872,9.1661151,zone9,grass
45.5124504,9.1660659,zone9,grass
45.5124833,9.1659869,zone9,grass
45.512493,9.1659421,zone9,grass
45.5124877,9.1658106,zone9,grass
45.5124521,9.1656571,zone9,grass
45.5122346,9.164534,zone9,grass
45.5120854,9.163704,zone9,grass
45.5120415,9.1633618,zone9,grass
45.512015,9.1629824,zone9,grass
45.5118959,9.16296,zone9,grass
45.5120315,9.1661934,zone9,grass
45.5120113,9.1662406,zone9,grass
45.511963,9.1663125,zone9,grass
45.511927,9.1663394,zone9,grass
45.5119349,9.1663574,zone9,grass
45.5120843,9.1662855,zone9,grass
45.5120584,9.1662462,zone9,grass
45.5120315,9.1661934,zone9,grass
45.5122168,9.166226,zone9,grass
45.5121505,9.1662541,zone9,grass
45.5121112,9.1661923,zone9,grass
45.5120742,9.1660935,zone9,grass
45.5120618,9.165989,zone9,grass
45.512082,9.1659856,zone9,grass
45.5120966,9.1660553,zone9,grass
45.5121393,9.1661361,zone9,grass
45.5121842,9.1661923,zone9,grass
45.5122168,9.166226,zone9,grass
45.5132467,9.1739506,zone9,grass
45.5131593,9.1736997,zone9,grass
45.5131024,9.1735364,zone9,grass
45.5120424,9.1704942,zone9,grass
45.5117755,9.1706176,zone9,grass
45.5124171,9.1725401,zone9,grass
45.5128637,9.1738212,zone9,grass
45.5128887,9.1738927,zone9,grass
45.5129746,9.1741378,zone9,grass
45.5132467,9.1739506,zone9,grass
45.5171442,9.1930098,zone9,grass
45.5170883,9.1930533,zone9,grass
45.5170188,9.1930614,zone9,grass
45.5168252,9.193056,zone9,grass
45.5167444,9.1930667,zone9,grass
45.5164806,9.1931713,zone9,grass
45.5164719,9.1931472,zone9,grass
45.5167444,9.1929702,zone9,grass
45.516891,9.1928978,zone9,grass
45.5171215,9.1927851,zone9,grass
45.5171422,9.1928602,zone9,grass
45.5171505,9.1928945,zone9,grass
45.5171572,9.1929219,zone9,grass
45.5171442,9.1930098,zone9,grass
45.5172128,9.1927309,zone9,grass
45.5172441,9.192987,zone9,grass
45.5172751,9.1929789,zone9,grass
45.5172673,9.1929159,zone9,grass
45.5174781,9.1925095,zone9,grass
45.5175849,9.1923862,zone9,grass
45.5173867,9.1925713,zone9,grass
45.5172939,9.1926678,zone9,grass
45.5172438,9.1927134,zone9,grass
45.5172128,9.1927309,zone9,grass
45.5147319,9.1936993,zone9,grass
45.5145296,9.1931992,zone9,grass
45.5145462,9.193201,zone9,grass
45.5145793,9.1932143,zone9,grass
45.5146145,9.1932506,zone9,grass
45.5148203,9.1936058,zone9,grass
45.514828,9.193619,zone9,grass
45.5147319,9.1936993,zone9,grass
45.514856,9.1933692,zone9,grass
45.5148381,9.1929279,zone9,grass
45.5145422,9.1929736,zone9,grass
45.5146105,9.1930142,zone9,grass
45.5146934,9.1930863,zone9,grass
45.5147646,9.1931859,zone9,grass
45.514856,9.1933692,zone9,grass
45.5244382,9.1920949,zone9,grass
45.5250475,9.1921368,zone9,grass
45.5250443,9.1922671,zone9,grass
45.5254711,9.192293,zone9,grass
45.5254743,9.1921998,zone9,grass
45.5255813,9.1922062,zone9,grass
45.5254083,9.1917157,zone9,grass
45.5253726,9.1916594,zone9,grass
45.5253369,9.1916272,zone9,grass
45.5252599,9.191595,zone9,grass
45.5251979,9.1915977,zone9,grass
45.5250212,9.1916862,zone9,grass
45.5244124,9.1920107,zone9,grass
45.5244382,9.1920949,zone9,grass
45.5129263,9.191012,zone9,industrial
45.5128511,9.1904606,zone9,industrial
45.5128618,9.190455,zone9,industrial
45.512828,9.1902096,zone9,industrial
45.5134473,9.1901023,zone9,industrial
45.5134605,9.1902536,zone9,industrial
45.5134699,9.1903987,zone9,industrial
45.513483,9.190561,zone9,industrial
45.5133552,9.1905951,zone9,industrial
45.5131861,9.1906401,zone9,industrial
45.5131739,9.1906347,zone9,industrial
45.5131663,9.1906143,zone9,industrial
45.5131475,9.1904523,zone9,industrial
45.5131551,9.1904309,zone9,industrial
45.5131654,9.1904255,zone9,industrial
45.5131579,9.1903745,zone9,industrial
45.5131739,9.1903716,zone9,industrial
45.5131616,9.1902753,zone9,industrial
45.5130959,9.1902874,zone9,industrial
45.5131626,9.190793,zone9,industrial
45.513171,9.19079,zone9,industrial
45.513202,9.1910448,zone9,industrial
45.5131387,9.1910576,zone9,industrial
45.5131325,9.1910156,zone9,industrial
45.5131278,9.1909915,zone9,industrial
45.5130846,9.1909941,zone9,industrial
45.5129263,9.191012,zone9,industrial
45.5132866,9.1965275,zone9,grass
45.5128261,9.1963666,zone9,grass
45.5127885,9.196321,zone9,grass
45.5127791,9.1962405,zone9,grass
45.5129276,9.1953903,zone9,grass
45.512984,9.1944381,zone9,grass
45.5130066,9.1943549,zone9,grass
45.5131344,9.1941323,zone9,grass
45.5132271,9.1939168,zone9,grass
45.5132639,9.1939595,zone9,grass
45.5135714,9.1937658,zone9,grass
45.5134766,9.1934517,zone9,grass
45.5134415,9.1934297,zone9,grass
45.5134594,9.1933932,zone9,grass
45.5134849,9.1933703,zone9,grass
45.513608,9.1932901,zone9,grass
45.5136039,9.1937165,zone9,grass
45.5135908,9.1937808,zone9,grass
45.5135964,9.1939981,zone9,grass
45.5135645,9.1944889,zone9,grass
45.5135499,9.1946281,zone9,grass
45.5134554,9.1955296,zone9,grass
45.5133803,9.1960205,zone9,grass
45.5132866,9.1965275,zone9,grass
45.5353744,9.1757458,zone9,cemetery
45.5354759,9.1774329,zone9,cemetery
45.5357574,9.1773579,zone9,cemetery
45.5358347,9.1770466,zone9,cemetery
45.5361184,9.1771781,zone9,cemetery
45.5361973,9.1768562,zone9,cemetery
45.5361598,9.17625,zone9,cemetery
45.5358591,9.1761252,zone9,cemetery
45.5358554,9.1757135,zone9,cemetery
45.5353744,9.1757458,zone9,cemetery
45.4947969,9.1828512,zone9,retail
45.4950379,9.1818173,zone9,retail
45.4953195,9.1819528,zone9,retail
45.495054,9.1829577,zone9,retail
45.4949058,9.1829008,zone9,retail
45.4947969,9.1828512,zone9,retail
45.502247,9.178408,zone9,grass
45.5022921,9.1784026,zone9,grass
45.5022799,9.1781964,zone9,grass
45.5022348,9.1782018,zone9,grass
45.502247,9.178408,zone9,grass
45.5230255,9.1910962,zone9,industrial
45.5235348,9.1909755,zone9,industrial
45.5242883,9.1908012,zone9,industrial
45.5243323,9.1910917,zone9,industrial
45.5240836,9.1916861,zone9,industrial
45.5241193,9.1919141,zone9,industrial
45.524093,9.1920133,zone9,industrial
45.5239643,9.1921251,zone9,industrial
45.5231683,9.1920672,zone9,industrial
45.523159,9.1919653,zone9,industrial
45.5230782,9.1919745,zone9,industrial
45.5228288,9.1919808,zone9,industrial
45.5226093,9.1919785,zone9,industrial
45.5224824,9.1912169,zone9,industrial
45.5222788,9.1912486,zone9,industrial
45.5222363,9.190879,zone9,industrial
45.5226083,9.1907502,zone9,industrial
45.522629,9.1909809,zone9,industrial
45.5229278,9.1908977,zone9,industrial
45.5229627,9.1911112,zone9,industrial
45.5230255,9.1910962,zone9,industrial
45.5333491,9.165221,zone9,commercial
45.5335783,9.1677259,zone9,commercial
45.5334399,9.1677522,zone9,commercial
45.5320878,9.168009,zone9,commercial
45.5318272,9.1680585,zone9,commercial
45.5316209,9.1655141,zone9,commercial
45.5333491,9.165221,zone9,commercial
45.5343232,9.1834879,zone9,allotments
45.5343034,9.1835657,zone9,allotments
45.5342959,9.1836506,zone9,allotments
45.5342998,9.1837278,zone9,allotments
45.5343154,9.1838119,zone9,allotments
45.5337066,9.1841525,zone9,allotments
45.5336812,9.1840559,zone9,allotments
45.5336568,9.1839057,zone9,allotments
45.5336418,9.1837528,zone9,allotments
45.5336409,9.1835611,zone9,allotments
45.5336587,9.1833907,zone9,allotments
45.5336822,9.1832593,zone9,allotments
45.5337235,9.1831078,zone9,allotments
45.5343232,9.1834879,zone9,allotments
45.4959358,9.1848639,zone9,retail
45.4959246,9.1849138,zone9,retail
45.4958128,9.185413,zone9,retail
45.4957449,9.1857083,zone9,retail
45.4947869,9.1852766,zone9,retail
45.4947528,9.1852009,zone9,retail
45.494811,9.1849815,zone9,retail
45.4949608,9.1844277,zone9,retail
45.4959358,9.1848639,zone9,retail
45.520208,9.167388,zone9,railway
45.5202551,9.1672558,zone9,railway
45.5203011,9.1671028,zone9,railway
45.520107,9.1670005,zone9,railway
45.5197161,9.1667926,zone9,railway
45.5196513,9.1669764,zone9,railway
45.5194521,9.1668248,zone9,railway
45.5192633,9.1666611,zone9,railway
45.5192489,9.166702,zone9,railway
45.5192393,9.1667309,zone9,railway
45.5191072,9.1665821,zone9,railway
45.5190104,9.1664614,zone9,railway
45.5189282,9.1663534,zone9,railway
45.5188573,9.1662622,zone9,railway
45.5188014,9.1661992,zone9,railway
45.5187197,9.1661388,zone9,railway
45.5186961,9.1661931,zone9,railway
45.5186101,9.1661496,zone9,railway
45.5185194,9.1665827,zone9,railway
45.5187258,9.1666748,zone9,railway
45.518993,9.1668001,zone9,railway
45.5191974,9.1668851,zone9,railway
45.5196736,9.1670972,zone9,railway
45.520208,9.167388,zone9,railway
45.5226914,9.1531764,zone9,industrial
45.5226955,9.1532075,zone9,industrial
45.522217,9.153332,zone9,industrial
45.5216932,9.1534682,zone9,industrial
45.5216365,9.1531682,zone9,industrial
45.5214727,9.152302,zone9,industrial
45.5222248,9.1521112,zone9,industrial
45.5226036,9.1520045,zone9,industrial
45.5228168,9.1531404,zone9,industrial
45.5226914,9.1531764,zone9,industrial
45.5214247,9.1681844,zone9,grass
45.5215929,9.168035,zone9,grass
45.5217174,9.1679414,zone9,grass
45.5217898,9.1679749,zone9,grass
45.5217392,9.1680224,zone9,grass
45.5217556,9.1680627,zone9,grass
45.5218158,9.1680077,zone9,grass
45.5218751,9.1681338,zone9,grass
45.5217481,9.1682491,zone9,grass
45.5215996,9.168375,zone9,grass
45.5215386,9.1683531,zone9,grass
45.5214915,9.1683971,zone9,grass
45.5214705,9.1685131,zone9,grass
45.5214363,9.1685357,zone9,grass
45.5211265,9.1686154,zone9,grass
45.521119,9.1684784,zone9,grass
45.5214247,9.1681844,zone9,grass
45.521744,9.1933462,zone9,residential
45.5216029,9.1926115,zone9,residential
45.5218375,9.1925174,zone9,residential
45.5220465,9.1928731,zone9,residential
45.5220615,9.1929307,zone9,residential
45.5220794,9.1929227,zone9,residential
45.5220944,9.192916,zone9,residential
45.5222146,9.1928583,zone9,residential
45.522582,9.192684,zone9,residential
45.5227324,9.1933183,zone9,residential
45.5227108,9.1933304,zone9,residential
45.5228884,9.1940921,zone9,residential
45.5228555,9.1941068,zone9,residential
45.5224263,9.1943213,zone9,residential
45.5223934,9.1943353,zone9,residential
45.5219638,9.1945376,zone9,residential
45.5217853,9.193549,zone9,residential
45.521744,9.1933462,zone9,residential
45.522832,9.1935074,zone9,residential
45.5227249,9.193038,zone9,residential
45.5232557,9.1927859,zone9,residential
45.5232059,9.1925123,zone9,residential
45.5232001,9.1924231,zone9,residential
45.5232685,9.192425,zone9,residential
45.5245068,9.19252,zone9,residential
45.5246217,9.193264,zone9,residential
45.5236397,9.1931972,zone9,residential
45.5236153,9.1931918,zone9,residential
45.5235648,9.1929656,zone9,residential
45.5234367,9.1930175,zone9,residential
45.5233849,9.1930406,zone9,residential
45.5234661,9.1934128,zone9,residential
45.5230158,9.1935202,zone9,residential
45.522832,9.1935074,zone9,residential
45.5262298,9.1926965,zone9,grass
45.5262166,9.1940297,zone9,grass
45.5262129,9.1943988,zone9,grass
45.5259044,9.1944824,zone9,grass
45.5258941,9.1943,zone9,grass
45.5258997,9.1943,zone9,grass
45.5261205,9.1942598,zone9,grass
45.5261046,9.1940533,zone9,grass
45.5261243,9.1940559,zone9,grass
45.5261213,9.1940186,zone9,grass
45.5260899,9.193579,zone9,grass
45.5260778,9.1934298,zone9,grass
45.526072,9.1933879,zone9,grass
45.5260172,9.1927202,zone9,grass
45.5258383,9.1927278,zone9,grass
45.5258366,9.1926785,zone9,grass
45.5262298,9.1926965,zone9,grass
45.5013409,9.1957342,zone9,grass
45.5013165,9.1957024,zone9,grass
45.5012856,9.1956847,zone9,grass
45.5012466,9.1956851,zone9,grass
45.5012209,9.1956991,zone9,grass
45.5012017,9.1957194,zone9,grass
45.501182,9.1957588,zone9,grass
45.5011731,9.1958147,zone9,grass
45.5011802,9.1958664,zone9,grass
45.5011971,9.1959047,zone9,grass
45.501221,9.1959319,zone9,grass
45.501253,9.1959475,zone9,grass
45.5012863,9.195946,zone9,grass
45.5013157,9.1959292,zone9,grass
45.5013414,9.1958958,zone9,grass
45.5013556,9.1958569,zone9,grass
45.5013602,9.1958115,zone9,grass
45.5013535,9.1957656,zone9,grass
45.5013409,9.1957342,zone9,grass
45.5053362,9.1656783,zone9,recreation_ground
45.5053068,9.1655247,zone9,recreation_ground
45.5045378,9.1658206,zone9,recreation_ground
45.504282,9.1659225,zone9,recreation_ground
45.5040968,9.1659951,zone9,recreation_ground
45.5041261,9.1661488,zone9,recreation_ground
45.5043058,9.1660788,zone9,recreation_ground
45.5045628,9.1659807,zone9,recreation_ground
45.5049156,9.1658433,zone9,recreation_ground
45.5052316,9.165719,zone9,recreation_ground
45.5053362,9.1656783,zone9,recreation_ground
45.505678,9.1652962,zone9,recreation_ground
45.5055713,9.1653522,zone9,recreation_ground
45.5054581,9.165413,zone9,recreation_ground
45.5053688,9.1654588,zone9,recreation_ground
45.5055304,9.166242,zone9,recreation_ground
45.5057638,9.1661239,zone9,recreation_ground
45.5058709,9.1660686,zone9,recreation_ground
45.5058806,9.1660636,zone9,recreation_ground
45.5058687,9.166021,zone9,recreation_ground
45.505678,9.1652962,zone9,recreation_ground
45.5019224,9.1548531,zone9,grass
45.502213,9.1551984,zone9,grass
45.501954,9.1552247,zone9,grass
45.5019224,9.1548531,zone9,grass
45.5014224,9.1536543,zone9,grass
45.5013436,9.1536631,zone9,grass
45.5013609,9.1539784,zone9,grass
45.5014397,9.1539696,zone9,grass
45.5014224,9.1536543,zone9,grass
45.5015419,9.1536454,zone9,grass
45.5015005,9.1536481,zone9,grass
45.5015137,9.1539646,zone9,grass
45.501743,9.1539351,zone9,grass
45.5017374,9.1538171,zone9,grass
45.5015419,9.1536454,zone9,grass
45.5022813,9.1547807,zone9,grass
45.5022671,9.1547825,zone9,grass
45.5020163,9.1548148,zone9,grass
45.50202,9.1548747,zone9,grass
45.5020582,9.1548698,zone9,grass
45.5020624,9.154936,zone9,grass
45.5021057,9.1549304,zone9,grass
45.5021096,9.1549919,zone9,grass
45.502155,9.1549861,zone9,grass
45.502159,9.15505,zone9,grass
45.5022024,9.1550444,zone9,grass
45.5022061,9.155104,zone9,grass
45.5022512,9.1550982,zone9,grass
45.5022559,9.1551728,zone9,grass
45.5023057,9.1551664,zone9,grass
45.5022813,9.1547807,zone9,grass
45.5232379,9.2021612,zone9,industrial
45.5228534,9.2035306,zone9,industrial
45.5222189,9.2039908,zone9,industrial
45.5214517,9.2035642,zone9,industrial
45.5214244,9.203549,zone9,industrial
45.5214882,9.2033128,zone9,industrial
45.5215014,9.203264,zone9,industrial
45.5216406,9.2027493,zone9,industrial
45.5220037,9.2014588,zone9,industrial
45.5222884,9.2016223,zone9,industrial
45.5232379,9.2021612,zone9,industrial
45.5251378,9.1946441,zone9,industrial
45.5248169,9.192541,zone9,industrial
45.5245068,9.19252,zone9,industrial
45.5246217,9.193264,zone9,industrial
45.5236397,9.1931972,zone9,industrial
45.5236153,9.1931918,zone9,industrial
45.5235648,9.1929656,zone9,industrial
45.5234367,9.1930175,zone9,industrial
45.5233849,9.1930406,zone9,industrial
45.5234661,9.1934128,zone9,industrial
45.5230152,9.1935191,zone9,industrial
45.5228343,9.1935099,zone9,industrial
45.5232941,9.1954493,zone9,industrial
45.5233086,9.195442,zone9,industrial
45.5239524,9.1951189,zone9,industrial
45.5251378,9.1946441,zone9,industrial
45.5189314,9.1997226,zone9,military
45.5184979,9.2012157,zone9,military
45.5181511,9.2024422,zone9,military
45.5185003,9.2026395,zone9,military
45.5185567,9.2026711,zone9,military
45.5191057,9.2029844,zone9,military
45.519721,9.2033317,zone9,military
45.520045,9.2035203,zone9,military
45.5201101,9.2035554,zone9,military
45.5206609,9.2038697,zone9,military
45.5208332,9.2039667,zone9,military
45.5210004,9.2040608,zone9,military
45.5210477,9.2040874,zone9,military
45.5210915,9.2040661,zone9,military
45.5211063,9.2040585,zone9,military
45.5211576,9.2039905,zone9,military
45.5214993,9.2027767,zone9,military
45.5215281,9.2026783,zone9,military
45.5218915,9.2013911,zone9,military
45.5189314,9.1997226,zone9,military
45.5298185,9.203954,zone9,basin
45.5297557,9.2037378,zone9,basin
45.5296584,9.2036112,zone9,basin
45.5295826,9.203602,zone9,basin
45.5294831,9.2037687,zone9,basin
45.5294096,9.2041393,zone9,basin
45.5294269,9.2043586,zone9,basin
45.5294766,9.2045006,zone9,basin
45.529481,9.2046273,zone9,basin
45.529442,9.2047539,zone9,basin
45.529468,9.2050627,zone9,basin
45.5295502,9.2053684,zone9,basin
45.5296432,9.2054765,zone9,basin
45.5297427,9.2054827,zone9,basin
45.5298055,9.2053901,zone9,basin
45.5298726,9.2050071,zone9,basin
45.5298877,9.2045531,zone9,basin
45.5298531,9.2041764,zone9,basin
45.5298185,9.203954,zone9,basin
45.5002187,9.1568846,zone9,grass
45.5002164,9.156844,zone9,grass
45.5000258,9.1566745,zone9,grass
45.4999946,9.1566891,zone9,grass
45.499983,9.1567269,zone9,grass
45.5000419,9.15711,zone9,grass
45.5000625,9.157132,zone9,grass
45.5000906,9.1571392,zone9,grass
45.5001135,9.1571244,zone9,grass
45.5002187,9.1568846,zone9,grass
45.5004902,9.1571883,zone9,grass
45.5004806,9.1571255,zone9,grass
45.5001497,9.1572811,zone9,grass
45.5001158,9.1573562,zone9,grass
45.5003498,9.1589097,zone9,grass
45.5004428,9.1588928,zone9,grass
45.5004693,9.1588475,zone9,grass
45.5003302,9.157265,zone9,grass
45.5004902,9.1571883,zone9,grass
45.5003903,9.1567018,zone9,grass
45.5003302,9.1568304,zone9,grass
45.50027,9.1569592,zone9,grass
45.5003038,9.1569861,zone9,grass
45.5004505,9.1569163,zone9,grass
45.5003903,9.1567018,zone9,grass
45.518801,9.1467339,zone9,commercial
45.5174472,9.1472097,zone9,commercial
45.5175981,9.1481405,zone9,commercial
45.5189757,9.1476845,zone9,commercial
45.5189459,9.1475225,zone9,commercial
45.518801,9.1467339,zone9,commercial
45.528133,9.2035231,zone9,forest
45.5277694,9.2041394,zone9,forest
45.5271785,9.2038503,zone9,forest
45.5271672,9.2037162,zone9,forest
45.527589,9.2036191,zone9,forest
45.5276445,9.2035392,zone9,forest
45.5278295,9.2035386,zone9,forest
45.5279677,9.2034802,zone9,forest
45.5279902,9.2034319,zone9,forest
45.5280616,9.2033943,zone9,forest
45.528133,9.2035231,zone9,forest
45.5284863,9.2026834,zone9,forest
45.5284402,9.2026884,zone9,forest
45.5283688,9.20286,zone9,forest
45.5283153,9.2029892,zone9,forest
45.5283331,9.203088,zone9,forest
45.5283698,9.203134,zone9,forest
45.5286009,9.2030589,zone9,forest
45.5287569,9.2030079,zone9,forest
45.5287888,9.2028846,zone9,forest
45.5287212,9.2026083,zone9,forest
45.5286234,9.2023884,zone9,forest
45.5284694,9.2022167,zone9,forest
45.5283284,9.2021148,zone9,forest
45.5283078,9.2021926,zone9,forest
45.5284261,9.2023669,zone9,forest
45.5285596,9.2026137,zone9,forest
45.5285821,9.2028014,zone9,forest
45.5285887,9.2028895,zone9,forest
45.5284863,9.2026834,zone9,forest
45.5282157,9.2008033,zone9,forest
45.5270817,9.2016182,zone9,forest
45.5270403,9.2018327,zone9,forest
45.5272395,9.2023692,zone9,forest
45.5275176,9.2019776,zone9,forest
45.5277798,9.2016241,zone9,forest
45.5280315,9.2013719,zone9,forest
45.5282382,9.2012003,zone9,forest
45.5283021,9.2010608,zone9,forest
45.5283209,9.2008784,zone9,forest
45.5282157,9.2008033,zone9,forest
45.5287907,9.2032227,zone9,forest
45.5285624,9.2032114,zone9,forest
45.5284045,9.2033348,zone9,forest
45.5284261,9.2036464,zone9,forest
45.5285276,9.2039361,zone9,forest
45.5285473,9.2040912,zone9,forest
45.5286366,9.2042526,zone9,forest
45.5286563,9.2044935,zone9,forest
45.5287869,9.2047193,zone9,forest
45.5288207,9.2045155,zone9,forest
45.5288696,9.2042204,zone9,forest
45.5288508,9.2041507,zone9,forest
45.5289006,9.203941,zone9,forest
45.5288771,9.2038503,zone9,forest
45.5289231,9.2037103,zone9,forest
45.5288968,9.2036513,zone9,forest
45.5288809,9.2035231,zone9,forest
45.5289156,9.2034206,zone9,forest
