Latitude,Longitude,Zone,LandUse
45.433338,9.259452,zone4,railway
45.4334208,9.2592804,zone4,railway
45.4334848,9.2590712,zone4,railway
45.4335249,9.258829,zone4,railway
45.4335314,9.2585657,zone4,railway
45.4334931,9.2583398,zone4,railway
45.4334283,9.2581296,zone4,railway
45.4333191,9.2579267,zone4,railway
45.4330231,9.2574205,zone4,railway
45.4330709,9.2573492,zone4,railway
45.4326831,9.2566894,zone4,railway
45.4327772,9.2565606,zone4,railway
45.4326003,9.2559813,zone4,railway
45.432717,9.2558418,zone4,railway
45.4327095,9.2557989,zone4,railway
45.4327735,9.2557589,zone4,railway
45.4327144,9.2555575,zone4,railway
45.4326416,9.2552966,zone4,railway
45.4324723,9.2548869,zone4,railway
45.4307632,9.252768,zone4,railway
45.4295134,9.2512177,zone4,railway
45.4292574,9.250987,zone4,railway
45.4290825,9.2508767,zone4,railway
45.4290031,9.2508562,zone4,railway
45.4288848,9.2508256,zone4,railway
45.4286874,9.2508367,zone4,railway
45.4284818,9.2508958,zone4,railway
45.428284,9.2510227,zone4,railway
45.4281204,9.2511855,zone4,railway
45.4280293,9.2513048,zone4,railway
45.4279767,9.2513839,zone4,railway
45.4280336,9.2514733,zone4,railway
45.4279583,9.2516369,zone4,railway
45.4278962,9.2518381,zone4,railway
45.427855,9.2520573,zone4,railway
45.4278418,9.2522773,zone4,railway
45.4278456,9.2524811,zone4,railway
45.4278738,9.2526608,zone4,railway
45.4279039,9.2527788,zone4,railway
45.4278701,9.252803,zone4,railway
45.4279397,9.2530149,zone4,railway
45.4280393,9.2532328,zone4,railway
45.4281788,9.2534092,zone4,railway
45.4282955,9.2535272,zone4,railway
45.4283724,9.2535849,zone4,railway
45.4284572,9.2536485,zone4,railway
45.4288769,9.2537853,zone4,railway
45.4291518,9.2539087,zone4,railway
45.4294814,9.254482,zone4,railway
45.4289487,9.2550961,zone4,railway
45.4310422,9.2589331,zone4,industrial
45.4315055,9.2597298,zone4,industrial
45.4315673,9.2598359,zone4,industrial
45.4316161,9.2599199,zone4,industrial
45.431947,9.2604888,zone4,industrial
45.4321019,9.2607551,zone4,industrial
45.4323906,9.2604122,zone4,industrial
45.4324749,9.260312,zone4,industrial
45.4328601,9.2598544,zone4,industrial
45.4332344,9.2594126,zone4,industrial
45.4333568,9.2591892,zone4,industrial
45.4334208,9.2589263,zone4,industrial
45.4334396,9.2586635,zone4,industrial
45.4334132,9.2584489,zone4,industrial
45.4333454,9.2581775,zone4,industrial
45.4329835,9.2575406,zone4,industrial
45.4326961,9.257873,zone4,industrial
45.4321825,9.2570005,zone4,industrial
45.4310192,9.2583792,zone4,industrial
45.4309191,9.2584978,zone4,industrial
45.4308727,9.2585528,zone4,industrial
45.430832,9.258601,zone4,industrial
45.4309506,9.2587884,zone4,industrial
45.4309831,9.2588398,zone4,industrial
45.4310422,9.2589331,zone4,industrial
45.4615681,9.2755588,zone4,grass
45.4616464,9.2755599,zone4,grass
45.4616466,9.2756181,zone4,grass
45.4616076,9.2756549,zone4,grass
45.4615681,9.2756597,zone4,grass
45.4614403,9.2756524,zone4,grass
45.461404,9.2756366,zone4,grass
45.4613756,9.2756019,zone4,grass
45.4613368,9.2755887,zone4,grass
45.4609305,9.2755845,zone4,grass
45.4609015,9.2756431,zone4,grass
45.460887,9.2763257,zone4,grass
45.4615981,9.2763281,zone4,grass
45.4615203,9.2771253,zone4,grass
45.461246,9.277527,zone4,grass
45.460904,9.2780312,zone4,grass
45.4607036,9.2780322,zone4,grass
45.460698,9.2793188,zone4,grass
45.4620349,9.2793369,zone4,grass
45.4620375,9.2805028,zone4,grass
45.4620975,9.2809752,zone4,grass
45.4621576,9.2810929,zone4,grass
45.4623271,9.2810275,zone4,grass
45.4623503,9.2811137,zone4,grass
45.4626856,9.2811031,zone4,grass
45.4626849,9.2817649,zone4,grass
45.461474,9.2817945,zone4,grass
45.4614559,9.2840332,zone4,grass
45.4613769,9.2842651,zone4,grass
45.4611374,9.2846162,zone4,grass
45.4609594,9.284669,zone4,grass
45.4609696,9.2844197,zone4,grass
45.4607947,9.2844121,zone4,grass
45.4603418,9.2844302,zone4,grass
45.4603391,9.2845838,zone4,grass
45.460334,9.284692,zone4,grass
45.4603344,9.2850504,zone4,grass
45.4600034,9.2850511,zone4,grass
45.4599286,9.2850575,zone4,grass
45.4597685,9.285048,zone4,grass
45.4596579,9.2852275,zone4,grass
45.4596328,9.2852772,zone4,grass
45.4593448,9.2858401,zone4,grass
45.4590542,9.2861477,zone4,grass
45.4586633,9.286226,zone4,grass
45.4584033,9.2861818,zone4,grass
45.4583997,9.2856425,zone4,grass
45.4584393,9.2855589,zone4,grass
45.4584423,9.2854286,zone4,grass
45.4584473,9.2849674,zone4,grass
45.4583653,9.2849749,zone4,grass
45.4578652,9.2849824,zone4,grass
45.457838,9.2849925,zone4,grass
45.4578027,9.2850055,zone4,grass
45.4577644,9.2850409,zone4,grass
45.4577035,9.2851135,zone4,grass
45.4570719,9.2859415,zone4,grass
45.4566445,9.2858854,zone4,grass
45.4537414,9.2853838,zone4,grass
45.4534799,9.2854187,zone4,grass
45.4531374,9.2856064,zone4,grass
45.4529754,9.2857946,zone4,grass
45.4528477,9.2860168,zone4,grass
45.4527197,9.2862528,zone4,grass
45.452509,9.2864379,zone4,grass
45.4523265,9.2864755,zone4,grass
45.4520254,9.2864486,zone4,grass
45.4519158,9.2864268,zone4,grass
45.4519204,9.2863446,zone4,grass
45.4519322,9.2861864,zone4,grass
45.4519375,9.2861327,zone4,grass
45.4517385,9.2861048,zone4,grass
45.4516544,9.2861693,zone4,grass
45.4514113,9.286054,zone4,grass
45.4514389,9.2861901,zone4,grass
45.4513756,9.2861893,zone4,grass
45.4513274,9.2861897,zone4,grass
45.4513044,9.2859888,zone4,grass
45.4511877,9.2856325,zone4,grass
45.4509887,9.2851466,zone4,grass
45.450643,9.284431,zone4,grass
45.4501948,9.283456,zone4,grass
45.4499018,9.2827879,zone4,grass
45.4496525,9.2822053,zone4,grass
45.4494921,9.281835,zone4,grass
45.449351,9.2814244,zone4,grass
45.4492082,9.2809331,zone4,grass
45.4490898,9.2803892,zone4,grass
45.4490446,9.2801958,zone4,grass
45.4487752,9.2802116,zone4,grass
45.4460884,9.2804983,zone4,grass
45.4437196,9.2807447,zone4,grass
45.4437409,9.2812215,zone4,grass
45.4437197,9.2812368,zone4,grass
45.4436985,9.281252,zone4,grass
45.4436796,9.2813266,zone4,grass
45.4436423,9.2813613,zone4,grass
45.4433923,9.281423,zone4,grass
45.4423989,9.2815769,zone4,grass
45.4425587,9.2812297,zone4,grass
45.4421046,9.2807561,zone4,grass
45.4419457,9.2808176,zone4,grass
45.4418105,9.2808699,zone4,grass
45.44176,9.2809841,zone4,grass
45.4415954,9.2810033,zone4,grass
45.4410313,9.2810691,zone4,grass
45.4410183,9.2810706,zone4,grass
45.4397329,9.2812209,zone4,grass
45.4395481,9.2812425,zone4,grass
45.4371624,9.2814738,zone4,grass
45.4370605,9.2815354,zone4,grass
45.4369978,9.2816004,zone4,grass
45.4366412,9.2821758,zone4,grass
45.4365711,9.2822375,zone4,grass
45.4364123,9.2823482,zone4,grass
45.4324092,9.2827408,zone4,grass
45.4321825,9.282593,zone4,grass
45.4320624,9.2824435,zone4,grass
45.4319748,9.2821893,zone4,grass
45.4317165,9.2812083,zone4,grass
45.4315124,9.2805907,zone4,grass
45.431493,9.2805321,zone4,grass
45.4314788,9.280489,zone4,grass
45.4306099,9.2808355,zone4,grass
45.4305722,9.2804522,zone4,grass
45.4305421,9.2802651,zone4,grass
45.4301638,9.2793216,zone4,grass
45.4293823,9.2794028,zone4,grass
45.4268435,9.2796637,zone4,grass
45.4262741,9.279732,zone4,grass
45.4262225,9.2797277,zone4,grass
45.4261736,9.2797258,zone4,grass
45.4261059,9.2797023,zone4,grass
45.426035,9.2796205,zone4,grass
45.4259901,9.2794711,zone4,grass
45.4259677,9.2792152,zone4,grass
45.4259602,9.2790643,zone4,grass
45.4259705,9.2789445,zone4,grass
45.4260088,9.2787606,zone4,grass
45.4260725,9.2786232,zone4,grass
45.426146,9.2785297,zone4,grass
45.4262186,9.2784709,zone4,grass
45.4263415,9.2784372,zone4,grass
45.4276761,9.27831,zone4,grass
45.42967,9.2780898,zone4,grass
45.4297278,9.2781553,zone4,grass
45.429745,9.2781534,zone4,grass
45.4314927,9.2779594,zone4,grass
45.4315096,9.2778944,zone4,grass
45.4313877,9.2756208,zone4,grass
45.4314677,9.275507,zone4,grass
45.4320242,9.2752269,zone4,grass
45.4343859,9.2749515,zone4,grass
45.434731,9.2739448,zone4,grass
45.4358873,9.2740692,zone4,grass
45.4361172,9.2741505,zone4,grass
45.4363908,9.2740542,zone4,grass
45.4366392,9.274126,zone4,grass
45.4374915,9.2741631,zone4,grass
45.4375534,9.2757027,zone4,grass
45.4407999,9.2753398,zone4,grass
45.4426746,9.2751353,zone4,grass
45.444669,9.274922,zone4,grass
45.4447103,9.2749172,zone4,grass
45.4492819,9.2743631,zone4,grass
45.4492645,9.2725618,zone4,grass
45.4492259,9.2722103,zone4,grass
45.4492542,9.2694735,zone4,grass
45.4493108,9.269087,zone4,grass
45.4493506,9.2689215,zone4,grass
45.4493847,9.2688339,zone4,grass
45.4495823,9.2687802,zone4,grass
45.4497575,9.268437,zone4,grass
45.4504014,9.2684645,zone4,grass
45.4511519,9.2684909,zone4,grass
45.4513587,9.2682013,zone4,grass
45.4513588,9.2681311,zone4,grass
45.451332,9.2680204,zone4,grass
45.4512814,9.2677101,zone4,grass
45.4513078,9.2676713,zone4,grass
45.4513153,9.2673821,zone4,grass
45.4513415,9.267216,zone4,grass
45.4513761,9.2670454,zone4,grass
45.4512347,9.2668185,zone4,grass
45.4511187,9.2666811,zone4,grass
45.4512024,9.2664997,zone4,grass
45.4512937,9.2663023,zone4,grass
45.4514002,9.2660447,zone4,grass
45.4514896,9.265735,zone4,grass
45.4516033,9.2651858,zone4,grass
45.4516285,9.2649811,zone4,grass
45.4516901,9.2643852,zone4,grass
45.4517356,9.2640055,zone4,grass
45.4517729,9.2636593,zone4,grass
45.451812,9.2633284,zone4,grass
45.4518538,9.2628859,zone4,grass
45.4518877,9.2626112,zone4,grass
45.4519493,9.2623237,zone4,grass
45.4520282,9.2620958,zone4,grass
45.4521414,9.2618426,zone4,grass
45.4523096,9.2615259,zone4,grass
45.4525019,9.2612745,zone4,grass
45.4526965,9.2610715,zone4,grass
45.4529937,9.2608849,zone4,grass
45.4534863,9.2605634,zone4,grass
45.4546074,9.2598077,zone4,grass
45.4546479,9.2597956,zone4,grass
45.4546803,9.2598133,zone4,grass
45.4546926,9.2599071,zone4,grass
45.4547258,9.2599307,zone4,grass
45.4547726,9.2599235,zone4,grass
45.4548119,9.25988,zone4,grass
45.4549286,9.2597538,zone4,grass
45.4551372,9.2595967,zone4,grass
45.4552168,9.2595574,zone4,grass
45.4552847,9.259553,zone4,grass
45.4553498,9.2595045,zone4,grass
45.455475,9.2594143,zone4,grass
45.4556919,9.2592431,zone4,grass
45.4568989,9.2584475,zone4,grass
45.4573342,9.2581401,zone4,grass
45.4574131,9.2580844,zone4,grass
45.457888,9.2576626,zone4,grass
45.457996,9.2575278,zone4,grass
45.4580862,9.2573623,zone4,grass
45.4585323,9.2565324,zone4,grass
45.4586889,9.2562762,zone4,grass
45.4588481,9.2560851,zone4,grass
45.4590847,9.2558977,zone4,grass
45.4598658,9.2553171,zone4,grass
45.459865,9.2553594,zone4,grass
45.460003,9.2553655,zone4,grass
45.4600119,9.2552412,zone4,grass
45.4606363,9.2548261,zone4,grass
45.4608986,9.2547335,zone4,grass
45.4611749,9.2546734,zone4,grass
45.461551,9.2547039,zone4,grass
45.4616263,9.2547716,zone4,grass
45.4616553,9.2548544,zone4,grass
45.461664,9.2549372,zone4,grass
45.4616581,9.25615,zone4,grass
45.4616131,9.2575618,zone4,grass
45.4616148,9.2577598,zone4,grass
45.4616077,9.2586932,zone4,grass
45.461569,9.2586947,zone4,grass
45.4615663,9.2587482,zone4,grass
45.4615679,9.2587997,zone4,grass
45.4616075,9.258798,zone4,grass
45.4616057,9.259714,zone4,grass
45.4615774,9.2598862,zone4,grass
45.4615539,9.2633478,zone4,grass
45.4615321,9.2683804,zone4,grass
45.4615227,9.2703308,zone4,grass
45.4615113,9.271956,zone4,grass
45.4614971,9.2734476,zone4,grass
45.4614967,9.273491,zone4,grass
45.4615672,9.2734914,zone4,grass
45.461667,9.2734915,zone4,grass
45.4616671,9.2735611,zone4,grass
45.4616404,9.2735858,zone4,grass
45.4616389,9.2736321,zone4,grass
45.4616375,9.2736848,zone4,grass
45.4616663,9.2737103,zone4,grass
45.4616548,9.2754295,zone4,grass
45.4615717,9.2754491,zone4,grass
45.4615665,9.2755076,zone4,grass
45.4615681,9.2755588,zone4,grass
45.4317315,9.239515,zone4,railway
45.4318565,9.2401352,zone4,railway
45.4309985,9.2404461,zone4,railway
45.4309618,9.2404682,zone4,railway
45.4309321,9.2404971,zone4,railway
45.4309043,9.240538,zone4,railway
45.4308785,9.2405996,zone4,railway
45.4308648,9.2406674,zone4,railway
45.4308564,9.2407519,zone4,railway
45.43067,9.2406312,zone4,railway
45.4305674,9.2407532,zone4,railway
45.4305373,9.2406459,zone4,railway
45.4301947,9.2408162,zone4,railway
45.4301734,9.2407501,zone4,railway
45.4296426,9.2409817,zone4,railway
45.429358,9.2411166,zone4,railway
45.4290634,9.2413259,zone4,railway
45.4287973,9.2415338,zone4,railway
45.4287675,9.2414688,zone4,railway
45.4272556,9.2427081,zone4,railway
45.4271885,9.2425416,zone4,railway
45.4257589,9.2435165,zone4,railway
45.4257329,9.2434466,zone4,railway
45.4249653,9.2440254,zone4,railway
45.424778,9.2442416,zone4,railway
45.4246063,9.2444453,zone4,railway
45.4244416,9.2446437,zone4,railway
45.4242176,9.2449287,zone4,railway
45.4240547,9.24514,zone4,railway
45.4238957,9.2453496,zone4,railway
45.4235187,9.2458637,zone4,railway
45.4233454,9.2461078,zone4,railway
45.4231716,9.2463562,zone4,railway
45.4229316,9.2467149,zone4,railway
45.4228871,9.2467848,zone4,railway
45.4228222,9.2469129,zone4,railway
45.4222871,9.2477603,zone4,railway
45.4218111,9.2485416,zone4,railway
45.4214926,9.2482473,zone4,railway
45.4220832,9.2469934,zone4,railway
45.4223506,9.2464167,zone4,railway
45.4228287,9.2454256,zone4,railway
45.4230989,9.2448476,zone4,railway
45.4228391,9.2450072,zone4,railway
45.4226348,9.244346,zone4,railway
45.4228833,9.2441569,zone4,railway
45.4231356,9.2439491,zone4,railway
45.4239714,9.2432517,zone4,railway
45.4254614,9.241979,zone4,railway
45.4260177,9.2415512,zone4,railway
45.4264813,9.241242,zone4,railway
45.4268912,9.2410281,zone4,railway
45.4274889,9.240815,zone4,railway
45.4275632,9.2408055,zone4,railway
45.4277627,9.2407988,zone4,railway
45.4280874,9.2406996,zone4,railway
45.4281891,9.2405319,zone4,railway
45.4282521,9.2405292,zone4,railway
45.4283411,9.240394,zone4,railway
45.4288394,9.2403442,zone4,railway
45.4290136,9.2403214,zone4,railway
45.4291745,9.2402932,zone4,railway
45.4296121,9.2402114,zone4,railway
45.4301627,9.2400679,zone4,railway
45.430592,9.2399458,zone4,railway
45.4311086,9.2397688,zone4,railway
45.4315123,9.2396133,zone4,railway
45.4317315,9.239515,zone4,railway
45.451808,9.2055318,zone4,grass
45.4519025,9.2056704,zone4,grass
45.4518772,9.2058136,zone4,grass
45.4517445,9.2056329,zone4,grass
45.451808,9.2055318,zone4,grass
45.4441069,9.2316149,zone4,grass
45.4442093,9.23143,zone4,grass
45.4441098,9.2313216,zone4,grass
45.4440966,9.2313726,zone4,grass
45.4440853,9.2314289,zone4,grass
45.4440846,9.2314929,zone4,grass
45.4440883,9.2315519,zone4,grass
45.4441069,9.2316149,zone4,grass
45.4447037,9.2305085,zone4,grass
45.4446284,9.2306426,zone4,grass
45.444604,9.2306211,zone4,grass
45.4445821,9.2306135,zone4,grass
45.4445569,9.2306319,zone4,grass
45.4445061,9.2306909,zone4,grass
45.4444835,9.2306962,zone4,grass
45.4444655,9.2306779,zone4,grass
45.4444421,9.2306399,zone4,grass
45.4445445,9.2304472,zone4,grass
45.444572,9.2303744,zone4,grass
45.4445915,9.2303131,zone4,grass
45.4446066,9.2302514,zone4,grass
45.4447037,9.2305085,zone4,grass
45.4440156,9.2317061,zone4,grass
45.4439865,9.2316487,zone4,grass
45.4439496,9.2316116,zone4,grass
45.4439065,9.2315926,zone4,grass
45.4438614,9.2315935,zone4,grass
45.4438187,9.2316141,zone4,grass
45.4437825,9.2316526,zone4,grass
45.4437565,9.2317051,zone4,grass
45.443743,9.2317665,zone4,grass
45.4437436,9.2318308,zone4,grass
45.443758,9.2318917,zone4,grass
45.4437883,9.2319478,zone4,grass
45.4438302,9.231986,zone4,grass
45.4438786,9.2320017,zone4,grass
45.4439279,9.231993,zone4,grass
45.4439722,9.2319611,zone4,grass
45.4440063,9.2319096,zone4,grass
45.4440261,9.2318447,zone4,grass
45.4440294,9.2317741,zone4,grass
45.4440156,9.2317061,zone4,grass
45.4447392,9.2294893,zone4,grass
45.4446944,9.2294704,zone4,grass
45.4446328,9.2294703,zone4,grass
45.4445824,9.2294924,zone4,grass
45.4445336,9.2295393,zone4,grass
45.4444977,9.2296038,zone4,grass
45.4444751,9.229694,zone4,grass
45.4444756,9.2297867,zone4,grass
45.444494,9.2298638,zone4,grass
45.4445228,9.2299224,zone4,grass
45.4445515,9.2299588,zone4,grass
45.444592,9.2299908,zone4,grass
45.4446469,9.2300094,zone4,grass
45.4447024,9.2300047,zone4,grass
45.4447556,9.2299764,zone4,grass
45.4448045,9.2299212,zone4,grass
45.4448364,9.2298527,zone4,grass
45.4448531,9.2297651,zone4,grass
45.444848,9.2296708,zone4,grass
45.4448288,9.2296036,zone4,grass
45.4447944,9.2295412,zone4,grass
45.4447392,9.2294893,zone4,grass
45.4305335,9.2603105,zone4,grass
45.43059,9.2603937,zone4,grass
45.4306145,9.2604393,zone4,grass
45.4306822,9.260501,zone4,grass
45.4307519,9.2606216,zone4,grass
45.4307782,9.2606378,zone4,grass
45.4307989,9.260686,zone4,grass
45.430814,9.2607397,zone4,grass
45.4308912,9.2609328,zone4,grass
45.4309251,9.2609596,zone4,grass
45.4309514,9.2609999,zone4,grass
45.4309702,9.2610481,zone4,grass
45.4310192,9.2612064,zone4,grass
45.4310681,9.2613003,zone4,grass
45.4311283,9.2613834,zone4,grass
45.4311425,9.2614209,zone4,grass
45.4311641,9.2614478,zone4,grass
45.4311886,9.2615551,zone4,grass
45.431213,9.261598,zone4,grass
45.4312507,9.2616919,zone4,grass
45.4313467,9.2618743,zone4,grass
45.4313825,9.2618957,zone4,grass
45.431422,9.2619011,zone4,grass
45.4314521,9.2618716,zone4,grass
45.4314709,9.2618206,zone4,grass
45.4315217,9.2617267,zone4,grass
45.4315236,9.2615363,zone4,grass
45.4315161,9.2614853,zone4,grass
45.4314935,9.261429,zone4,grass
45.4314803,9.2612466,zone4,grass
45.4314841,9.2611876,zone4,grass
45.431501,9.2611313,zone4,grass
45.4315688,9.261075,zone4,grass
45.4316064,9.2610803,zone4,grass
45.4316441,9.2611045,zone4,grass
45.4316761,9.2611501,zone4,grass
45.4317081,9.2612547,zone4,grass
45.4317363,9.2613029,zone4,grass
45.4317947,9.2613754,zone4,grass
45.4318361,9.2613673,zone4,grass
45.431853,9.261319,zone4,grass
45.4318549,9.2612654,zone4,grass
45.4318474,9.2612118,zone4,grass
45.4318041,9.2611206,zone4,grass
45.4317438,9.2610481,zone4,grass
45.431742,9.2609891,zone4,grass
45.4316911,9.260906,zone4,grass
45.4316798,9.260855,zone4,grass
45.4316817,9.260804,zone4,grass
45.4316008,9.2607075,zone4,grass
45.4315631,9.2606136,zone4,grass
45.4315104,9.2605278,zone4,grass
45.4314672,9.2604339,zone4,grass
45.431405,9.2603508,zone4,grass
45.4313712,9.2602408,zone4,grass
45.4313072,9.2601737,zone4,grass
45.4312563,9.2600852,zone4,grass
45.4312243,9.2600504,zone4,grass
45.4312111,9.2599994,zone4,grass
45.4311918,9.2599729,zone4,grass
45.4311792,9.2599323,zone4,grass
45.431149,9.2599002,zone4,grass
45.4311114,9.2598009,zone4,grass
45.4310824,9.2597821,zone4,grass
45.4310323,9.2598103,zone4,grass
45.4310069,9.2598532,zone4,grass
45.4309467,9.2599323,zone4,grass
45.43091,9.2599618,zone4,grass
45.4309053,9.2599685,zone4,grass
45.4308865,9.2599753,zone4,grass
45.4308686,9.2599913,zone4,grass
45.4308018,9.260096,zone4,grass
45.4307528,9.2601576,zone4,grass
45.4306945,9.2602006,zone4,grass
45.430654,9.2602167,zone4,grass
45.4306173,9.2602448,zone4,grass
45.4305411,9.2602837,zone4,grass
45.4305335,9.2603105,zone4,grass
45.4320356,9.2614317,zone4,grass
45.4314522,9.2620083,zone4,grass
45.4321071,9.2632234,zone4,grass
45.4322563,9.2634544,zone4,grass
45.4324205,9.2634788,zone4,grass
45.4324421,9.2627835,zone4,grass
45.4324082,9.2623812,zone4,grass
45.4323179,9.2620217,zone4,grass
45.4321743,9.2617065,zone4,grass
45.4320356,9.2614317,zone4,grass
45.4230282,9.2505795,zone4,grass
45.4231751,9.2509389,zone4,grass
45.4232918,9.2513332,zone4,grass
45.4233897,9.2518911,zone4,grass
